Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,HyLeak
20,19,0.3940974892193799,0.5304611255830163,0.3020563551864172,0.4168373059007842,0.4940430361063687,0.5199916488178761,0.4776391956451079,0.5098510145076591,0.5503087154132524,0.378880143984681,0.44327825447413,0.3852066329966234
50,19,0.4236378886090188,0.4920139569850872,0.4119931463412218,0.4635126277637901,0.466758571634614,0.4797733367374883,0.4643118695851269,0.4750510917696169,0.4920235173052125,0.423452088733784,0.44327825447413,0.3562366530341588
5,20,0.3252054738581801,0.6925524126336904,0.2617798920076375,0.6391258762445725,0.6290511933466825,0.7778115239251947,0.5315690636424182,0.6803293942209305,0.7815561979302492,0.267270483644535,0.44327825447413,0.3747934096528414
10,20,0.1922018801217165,0.4335811904665441,0.1867638407973262,0.4485856527620652,0.3740329256878094,0.4733378680979275,0.2751668057550414,0.3802732665309759,0.4825321477691142,0.1825321477691142,0.44327825447413,0.380942317925366
20,20,0.340375099617264,0.5291862884284528,0.3344172481243649,0.4880076882200962,0.509735396681136,0.5481783577094534,0.4831014428852683,0.5203030791052815,0.5306996465555227,0.3378425036983798,0.44327825447413,0.3709779106920793
50,20,0.3825063479405847,0.4594294248636617,0.3609873153781729,0.4368200013876368,0.3993236245262119,0.4494169870609555,0.3962799596131273,0.4463727239916059,0.4594296114100102,0.3822867542671531,0.44327825447413,0.3576645558614368
5,21,0.5662214138511277,1.0037214138511277,0.5436469851178009,0.7146751991322084,0.8995697751030453,1.00045323842117,0.808372234423046,0.9128498463633444,1.0807182216326183,0.4807182216326185,0.44327825447413,0.3846744967035567
10,21,0.4766472257541262,0.7458779949848956,0.5064203703547656,0.7121107854538484,0.5459725643979013,0.6537669404636132,0.5579574883614911,0.6622804074702164,0.7610258342597822,0.4610258342597822,0.44327825447413,0.3823034040781594
20,21,0.4685446124173941,0.5779196124173942,0.4410497355197219,0.5535484813553883,0.4645876231212149,0.5502561337411134,0.4632693495379222,0.5469030676911053,0.5812656614872265,0.4312656614872264,0.44327825447413,0.3650626447085667
50,21,0.3805644368449113,0.4483610470144027,0.3662512360079943,0.3846519656565225,0.3788950113420217,0.4437133450697693,0.3798755460272486,0.4438539398253886,0.4489886726991554,0.3804172441277269,0.44327825447413,0.3524284626854759
5,22,0.221341674792104,0.521341674792104,0.048006780818385,0.1714511852034463,0.6589608155512844,0.7628098739085137,0.6657581281872408,0.7704253580893303,0.8282839700273845,0.2282839700273845,0.44327825447413,0.3762036600876948
10,22,0.4411521534117363,0.7235050945882069,0.3766134566453128,0.6405492695907226,0.4190591074802269,0.5146094453405092,0.6490735751694623,0.7447637258623054,0.7736252711185894,0.4307681282614465,0.44327825447413,0.3817563453966401
20,22,0.5851645838312931,0.7553773497887399,0.643478032642588,0.7322797772145191,0.6871204158940316,0.7205018453676764,0.6847063956253445,0.7176025495514459,0.7554682844046399,0.5840397129760684,0.44327825447413,0.3814017832111845
50,22,0.4876403043344554,0.5645633812575324,0.4938820596716247,0.5333762419615701,0.545639598365776,0.5672179035406625,0.5362372763231045,0.5579282673350696,0.5645840136187958,0.4874411564759387,0.44327825447413,0.3663112371931544
5,23,0.3610597352539174,0.7140009117245056,0.256340357772481,0.6005498064096362,0.6667084606586459,0.8186217317821177,0.4690314100133869,0.6180814046407608,0.8083530335958673,0.294067319310153,0.44327825447413,0.3862292243914708
